"journal_id","Account_Code","Account_Name","Date","Entity_ID","Entity_Name","Region","Country","Currency","FS_Subclass","Category","Normal_Balance","Financial_Statement","Debit","Credit","Amount","display_amount","Description","entry_type"
,4000,Product Sales Revenue,"2025-08-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4138.27,-4138.27,4138.27,Revenue,Regular
,1000,Cash and Bank,"2025-08-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3107.04,0.0,3107.04,3107.04,Sale,Regular
,4000,Product Sales Revenue,"2025-08-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3107.04,-3107.04,3107.04,Revenue,Regular
,1000,Cash and Bank,"2025-08-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2333.78,0.0,2333.78,2333.78,Sale,Regular
,4000,Product Sales Revenue,"2025-08-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2333.78,-2333.78,2333.78,Revenue,Regular
,6600,Depreciation Expense,"2025-08-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.33,Depreciation Expense,Regular
,1850,Accumulated Depreciation,"2025-08-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.33,Accrue Depreciation,Regular
,1000,Cash and Bank,"2025-08-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1787.54,0.0,1787.54,1787.54,Sale,Regular
,4000,Product Sales Revenue,"2025-08-20 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1787.54,-1787.54,1787.54,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1575.58,0.0,1575.58,1575.58,Sale,Regular
,4000,Product Sales Revenue,"2025-08-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1575.58,-1575.58,1575.58,Revenue,Regular
,1000,Cash and Bank,"2025-08-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1229.81,0.0,1229.81,1229.81,Sale,Regular
,4000,Product Sales Revenue,"2025-08-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1229.81,-1229.81,1229.81,Revenue,Regular
,1000,Cash and Bank,"2025-08-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1772.69,0.0,1772.69,1772.69,Sale,Regular
,4000,Product Sales Revenue,"2025-08-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1772.69,-1772.69,1772.69,Revenue,Regular
,1000,Cash and Bank,"2025-08-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4169.93,0.0,4169.93,4169.93,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4169.93,-4169.93,4169.93,Revenue,Regular
,1000,Cash and Bank,"2025-08-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4562.05,0.0,4562.05,4562.05,Sale,Regular
,4000,Product Sales Revenue,"2025-08-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4562.05,-4562.05,4562.05,Revenue,Regular
,1000,Cash and Bank,"2025-08-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3219.0,0.0,3219.0,3219.0,Sale,Regular
,4000,Product Sales Revenue,"2025-08-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3219.0,-3219.0,3219.0,Revenue,Regular
,1000,Cash and Bank,"2025-08-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1368.18,0.0,1368.18,1368.18,Sale,Regular
,4000,Product Sales Revenue,"2025-08-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1368.18,-1368.18,1368.18,Revenue,Regular
,1000,Cash and Bank,"2025-08-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1734.36,0.0,1734.36,1734.36,Sale,Regular
,4000,Product Sales Revenue,"2025-08-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1734.36,-1734.36,1734.36,Revenue,Regular
,1000,Cash and Bank,"2025-08-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3989.48,0.0,3989.48,3989.48,Sale,Regular
,4000,Product Sales Revenue,"2025-08-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3989.48,-3989.48,3989.48,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3681.34,0.0,3681.34,3681.34,Sale,Regular
,4000,Product Sales Revenue,"2025-08-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3681.34,-3681.34,3681.34,Revenue,Regular
,1000,Cash and Bank,"2025-08-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4004.88,0.0,4004.88,4004.88,Sale,Regular
,4000,Product Sales Revenue,"2025-08-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4004.88,-4004.88,4004.88,Revenue,Regular
,1000,Cash and Bank,"2025-08-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4452.64,0.0,4452.64,4452.64,Sale,Regular
,4000,Product Sales Revenue,"2025-08-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4452.64,-4452.64,4452.64,Revenue,Regular
,1000,Cash and Bank,"2025-08-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4609.16,0.0,4609.16,4609.16,Sale,Regular
,4000,Product Sales Revenue,"2025-08-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4609.16,-4609.16,4609.16,Revenue,Regular
,1000,Cash and Bank,"2025-08-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1857.43,0.0,1857.43,1857.43,Sale,Regular
,4000,Product Sales Revenue,"2025-08-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1857.43,-1857.43,1857.43,Revenue,Regular
,1000,Cash and Bank,"2025-08-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4066.53,0.0,4066.53,4066.53,Sale,Regular
,4000,Product Sales Revenue,"2025-08-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4066.53,-4066.53,4066.53,Revenue,Regular
,1000,Cash and Bank,"2025-08-20 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2552.7,0.0,2552.7,2552.7,Sale,Regular
,4000,Product Sales Revenue,"2025-08-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2552.7,-2552.7,2552.7,Revenue,Regular
,1000,Cash and Bank,"2025-08-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2361.51,0.0,2361.51,2361.51,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2361.51,-2361.51,2361.51,Revenue,Regular
,1000,Cash and Bank,"2025-08-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4560.21,0.0,4560.21,4560.21,Sale,Regular
,4000,Product Sales Revenue,"2025-08-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4560.21,-4560.21,4560.21,Revenue,Regular
,1000,Cash and Bank,"2025-08-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4344.27,0.0,4344.27,4344.27,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4344.27,-4344.27,4344.27,Revenue,Regular
,1000,Cash and Bank,"2025-08-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4545.3,0.0,4545.3,4545.3,Sale,Regular
,4000,Product Sales Revenue,"2025-08-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4545.3,-4545.3,4545.3,Revenue,Regular
,1000,Cash and Bank,"2025-08-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3298.83,0.0,3298.83,3298.83,Sale,Regular
,4000,Product Sales Revenue,"2025-08-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3298.83,-3298.83,3298.83,Revenue,Regular
,1000,Cash and Bank,"2025-08-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4736.65,0.0,4736.65,4736.65,Sale,Regular
,4000,Product Sales Revenue,"2025-08-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4736.65,-4736.65,4736.65,Revenue,Regular
,1000,Cash and Bank,"2025-08-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2100.6,0.0,2100.6,2100.6,Sale,Regular
,4000,Product Sales Revenue,"2025-08-13 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2100.6,-2100.6,2100.6,Revenue,Regular
,1000,Cash and Bank,"2025-08-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4123.29,0.0,4123.29,4123.29,Sale,Regular
,4000,Product Sales Revenue,"2025-08-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4123.29,-4123.29,4123.29,Revenue,Regular
,1000,Cash and Bank,"2025-08-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1468.79,0.0,1468.79,1468.79,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1468.79,-1468.79,1468.79,Revenue,Regular
,1000,Cash and Bank,"2025-08-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1249.61,0.0,1249.61,1249.61,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1249.61,-1249.61,1249.61,Revenue,Regular
,1000,Cash and Bank,"2025-08-13 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3443.5,0.0,3443.5,3443.5,Sale,Regular
,4000,Product Sales Revenue,"2025-08-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3443.5,-3443.5,3443.5,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2675.68,0.0,2675.68,2675.68,Sale,Regular
,4000,Product Sales Revenue,"2025-08-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2675.68,-2675.68,2675.68,Revenue,Regular
,1000,Cash and Bank,"2025-08-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2029.37,0.0,2029.37,2029.37,Sale,Regular
,4000,Product Sales Revenue,"2025-08-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2029.37,-2029.37,2029.37,Revenue,Regular
,1000,Cash and Bank,"2025-08-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3419.99,0.0,3419.99,3419.99,Sale,Regular
,4000,Product Sales Revenue,"2025-08-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3419.99,-3419.99,3419.99,Revenue,Regular
,1000,Cash and Bank,"2025-08-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4911.52,0.0,4911.52,4911.52,Sale,Regular
,4000,Product Sales Revenue,"2025-08-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4911.52,-4911.52,4911.52,Revenue,Regular
,1000,Cash and Bank,"2025-08-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3530.59,0.0,3530.59,3530.59,Sale,Regular
,4000,Product Sales Revenue,"2025-08-04 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3530.59,-3530.59,3530.59,Revenue,Regular
,1000,Cash and Bank,"2025-08-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3369.71,0.0,3369.71,3369.71,Sale,Regular
,4000,Product Sales Revenue,"2025-08-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3369.71,-3369.71,3369.71,Revenue,Regular
,1000,Cash and Bank,"2025-08-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1064.26,0.0,1064.26,1064.26,Sale,Regular
,4000,Product Sales Revenue,"2025-08-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1064.26,-1064.26,1064.26,Revenue,Regular
,1000,Cash and Bank,"2025-08-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4611.86,0.0,4611.86,4611.86,Sale,Regular
,4000,Product Sales Revenue,"2025-08-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4611.86,-4611.86,4611.86,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3308.54,0.0,3308.54,3308.54,Sale,Regular
,4000,Product Sales Revenue,"2025-08-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3308.54,-3308.54,3308.54,Revenue,Regular
,1000,Cash and Bank,"2025-08-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3324.72,0.0,3324.72,3324.72,Sale,Regular
,4000,Product Sales Revenue,"2025-08-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3324.72,-3324.72,3324.72,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1416.29,0.0,1416.29,1416.29,Sale,Regular
,4000,Product Sales Revenue,"2025-08-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1416.29,-1416.29,1416.29,Revenue,Regular
,1000,Cash and Bank,"2025-08-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3556.18,0.0,3556.18,3556.18,Sale,Regular
,4000,Product Sales Revenue,"2025-08-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3556.18,-3556.18,3556.18,Revenue,Regular
,1000,Cash and Bank,"2025-08-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1527.8,0.0,1527.8,1527.8,Sale,Regular
,4000,Product Sales Revenue,"2025-08-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1527.8,-1527.8,1527.8,Revenue,Regular
,1000,Cash and Bank,"2025-08-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2894.62,0.0,2894.62,2894.62,Sale,Regular
,4000,Product Sales Revenue,"2025-08-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2894.62,-2894.62,2894.62,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4786.35,0.0,4786.35,4786.35,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4786.35,-4786.35,4786.35,Revenue,Regular
,1000,Cash and Bank,"2025-08-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2583.27,0.0,2583.27,2583.27,Sale,Regular
,4000,Product Sales Revenue,"2025-08-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2583.27,-2583.27,2583.27,Revenue,Regular
,1000,Cash and Bank,"2025-08-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3697.1,0.0,3697.1,3697.1,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3697.1,-3697.1,3697.1,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4075.54,0.0,4075.54,4075.54,Sale,Regular
,4000,Product Sales Revenue,"2025-08-13 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4075.54,-4075.54,4075.54,Revenue,Regular
,1000,Cash and Bank,"2025-08-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2550.72,0.0,2550.72,2550.72,Sale,Regular
,4000,Product Sales Revenue,"2025-08-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2550.72,-2550.72,2550.72,Revenue,Regular
,1000,Cash and Bank,"2025-08-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4599.74,0.0,4599.74,4599.74,Sale,Regular
,4000,Product Sales Revenue,"2025-08-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4599.74,-4599.74,4599.74,Revenue,Regular
,1000,Cash and Bank,"2025-08-04 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3385.7,0.0,3385.7,3385.7,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3385.7,-3385.7,3385.7,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4446.34,0.0,4446.34,4446.34,Sale,Regular
,4000,Product Sales Revenue,"2025-08-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4446.34,-4446.34,4446.34,Revenue,Regular
,6600,Depreciation Expense,"2025-08-28 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.33,Depreciation Expense,Regular
,1850,Accumulated Depreciation,"2025-08-28 0:00",E404,Global Tech - UK,Europe,UK,GBP,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.33,Accrue Depreciation,Regular
,1000,Cash and Bank,"2025-08-11 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3910.1,0.0,3910.1,3910.1,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3910.1,-3910.1,3910.1,Revenue,Regular
