"journal_id","account_code","account_name","date","entity_id","entity_name","region","country","currency","fs_subclass","category","normal_balance","financial_statement","debit","credit","amount","display_amount","description","entry_type"
"",1000,Cash and Bank,"2025-07-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2476.42,0.0,2476.42,2476.419921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2476.42,-2476.42,2476.419921875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3196.73,0.0,3196.73,3196.72998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3196.73,-3196.73,3196.72998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1428.19,0.0,1428.19,1428.18994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1428.19,-1428.19,1428.18994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3043.04,0.0,3043.04,3043.0400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3043.04,-3043.04,3043.0400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2100.29,0.0,2100.29,2100.2900390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2100.29,-2100.29,2100.2900390625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2744.19,0.0,2744.19,2744.18994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2744.19,-2744.19,2744.18994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1414.66,0.0,1414.66,1414.6600341796875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1414.66,-1414.66,1414.6600341796875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4092.67,0.0,4092.67,4092.669921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4092.67,-4092.67,4092.669921875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4607.11,0.0,4607.11,4607.10986328125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4607.11,-4607.11,4607.10986328125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-20 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3302.56,0.0,3302.56,3302.56005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3302.56,-3302.56,3302.56005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3728.77,0.0,3728.77,3728.77001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3728.77,-3728.77,3728.77001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3440.77,0.0,3440.77,3440.77001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3440.77,-3440.77,3440.77001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3524.27,0.0,3524.27,3524.27001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3524.27,-3524.27,3524.27001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4322.79,0.0,4322.79,4322.7900390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4322.79,-4322.79,4322.7900390625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2896.92,0.0,2896.92,2896.919921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2896.92,-2896.92,2896.919921875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-13 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4757.81,0.0,4757.81,4757.81005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4757.81,-4757.81,4757.81005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2042.25,0.0,2042.25,2042.25,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2042.25,-2042.25,2042.25,Revenue,Regular
"",1000,Cash and Bank,"2025-07-20 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2987.32,0.0,2987.32,2987.320068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2987.32,-2987.32,2987.320068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1047.15,0.0,1047.15,1047.1500244140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1047.15,-1047.15,1047.1500244140625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4755.62,0.0,4755.62,4755.6201171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4755.62,-4755.62,4755.6201171875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2386.82,0.0,2386.82,2386.820068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2386.82,-2386.82,2386.820068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2031.39,0.0,2031.39,2031.3900146484375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2031.39,-2031.39,2031.3900146484375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1399.75,0.0,1399.75,1399.75,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1399.75,-1399.75,1399.75,Revenue,Regular
"",1000,Cash and Bank,"2025-07-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2742.99,0.0,2742.99,2742.989990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2742.99,-2742.99,2742.989990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4656.33,0.0,4656.33,4656.330078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4656.33,-4656.33,4656.330078125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2531.89,0.0,2531.89,2531.889892578125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2531.89,-2531.89,2531.889892578125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3584.63,0.0,3584.63,3584.6298828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3584.63,-3584.63,3584.6298828125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4111.44,0.0,4111.44,4111.43994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4111.44,-4111.44,4111.43994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4868.45,0.0,4868.45,4868.4501953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4868.45,-4868.45,4868.4501953125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3028.82,0.0,3028.82,3028.820068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3028.82,-3028.82,3028.820068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1078.96,0.0,1078.96,1078.9599609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1078.96,-1078.96,1078.9599609375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2609.85,0.0,2609.85,2609.85009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2609.85,-2609.85,2609.85009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1422.66,0.0,1422.66,1422.6600341796875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1422.66,-1422.66,1422.6600341796875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2553.14,0.0,2553.14,2553.139892578125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-04 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2553.14,-2553.14,2553.139892578125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4580.83,0.0,4580.83,4580.830078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4580.83,-4580.83,4580.830078125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2885.93,0.0,2885.93,2885.929931640625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2885.93,-2885.93,2885.929931640625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-05 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3906.01,0.0,3906.01,3906.010009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3906.01,-3906.01,3906.010009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3387.8,0.0,3387.8,3387.800048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3387.8,-3387.8,3387.800048828125,Revenue,Regular
"",6600,Depreciation Expense,"2025-07-28 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.330078125,Depreciation Expense,Regular
"",1850,Accumulated Depreciation,"2025-07-28 0:00",E404,Global Tech - UK,Europe,UK,GBP,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.330078125,Accrue Depreciation,Regular
"",1000,Cash and Bank,"2025-07-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2395.02,0.0,2395.02,2395.02001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2395.02,-2395.02,2395.02001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-02 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2821.21,0.0,2821.21,2821.2099609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-22 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2821.21,-2821.21,2821.2099609375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2721.51,0.0,2721.51,2721.510009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-16 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2721.51,-2721.51,2721.510009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-08 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3969.39,0.0,3969.39,3969.389892578125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3969.39,-3969.39,3969.389892578125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-06 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3430.32,0.0,3430.32,3430.320068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3430.32,-3430.32,3430.320068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1022.73,0.0,1022.73,1022.72998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1022.73,-1022.73,1022.72998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-16 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2576.35,0.0,2576.35,2576.35009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-19 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2576.35,-2576.35,2576.35009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-10 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2175.52,0.0,2175.52,2175.52001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-11 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2175.52,-2175.52,2175.52001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-07-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1251.43,0.0,1251.43,1251.4300537109375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1251.43,-1251.43,1251.4300537109375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-18 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4669.99,0.0,4669.99,4669.990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4669.99,-4669.99,4669.990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2784.31,0.0,2784.31,2784.31005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2784.31,-2784.31,2784.31005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-07-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4015.98,0.0,4015.98,4015.97998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-10 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4015.98,-4015.98,4015.97998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-07-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2674.26,0.0,2674.26,2674.260009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-07-11 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2674.26,-2674.26,2674.260009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-07-10 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1093.22,0.0,1093.22,1093.219970703125,Sale,Regular
